nome,local,pasta,tamanho,extensao
README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,3008,.md
README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,3008,.md
cadastro-aluno.html,E-MAIL-SENAI/cadastro-aluno.html,E-MAIL-SENAI,3006,.html
AULA-11.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS/AULA-11.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS,2994,.md
fccf4f651b2df985f8107797d51875085a3daffc7878f6f3844be4005e011378.json,sistema/graphify-out/cache/ast/v0.8.36/fccf4f651b2df985f8107797d51875085a3daffc7878f6f3844be4005e011378.json,sistema/graphify-out/cache/ast/v0.8.36,2991,.json
atividade_erro_invisivel_758f517c.md,graphify-out/converted/atividade_erro_invisivel_758f517c.md,graphify-out/converted,2990,.md
atividade_erro_invisivel_78c8756a.md,graphify-out/converted/atividade_erro_invisivel_78c8756a.md,graphify-out/converted,2990,.md
2d31ab64bc6cfb122e762e14a44c8d090b8273857c5996f5cd3ad46792e00611.json,graphify-out/cache/ast/v0.9.47-s2/2d31ab64bc6cfb122e762e14a44c8d090b8273857c5996f5cd3ad46792e00611.json,graphify-out/cache/ast/v0.9.47-s2,2984,.json
GUIA_DA_EQUIPE_01e864cb.md,graphify-out/converted/GUIA_DA_EQUIPE_01e864cb.md,graphify-out/converted,2976,.md
GUIA_DA_EQUIPE_2b651500.md,graphify-out/converted/GUIA_DA_EQUIPE_2b651500.md,graphify-out/converted,2976,.md
GUIA_DA_EQUIPE_b9af757d.md,graphify-out/converted/GUIA_DA_EQUIPE_b9af757d.md,graphify-out/converted,2976,.md
index.html,E-MAIL-SENAI/index.html,E-MAIL-SENAI,2961,.html
avaliacao_pratica_atividade_1_1bc15f15.md,graphify-out/converted/avaliacao_pratica_atividade_1_1bc15f15.md,graphify-out/converted,2942,.md
b0f25f63cee796378d18b247c9120962d66a6ece54ee85952181a1fb1c257871.json,graphify-out/cache/ast/v0.9.47-s2/b0f25f63cee796378d18b247c9120962d66a6ece54ee85952181a1fb1c257871.json,graphify-out/cache/ast/v0.9.47-s2,2930,.json
65ede12b8b2d2ed4ca161d741504dd6c386a0b3d51633f108b5ffedf5eb39083.json,graphify-out/cache/ast/v0.9.47-s2/65ede12b8b2d2ed4ca161d741504dd6c386a0b3d51633f108b5ffedf5eb39083.json,graphify-out/cache/ast/v0.9.47-s2,2911,.json
EMENTA_DA_MATERIA.md,sistema/FICHA-PRODUTO-MAIS-TECH/OFICINAS_IMPRESSAO_3D_ROBOTICA/EMENTA_DA_MATERIA.md,sistema/FICHA-PRODUTO-MAIS-TECH/OFICINAS_IMPRESSAO_3D_ROBOTICA,2849,.md
GUIA_DA_EQUIPE 7__361f4d1f.md,graphify-out/converted/GUIA_DA_EQUIPE 7__361f4d1f.md,graphify-out/converted,2843,.md
GUIA_DA_EQUIPE 7__4baa6157.md,graphify-out/converted/GUIA_DA_EQUIPE 7__4baa6157.md,graphify-out/converted,2843,.md
GUIA_DA_EQUIPE 7__587cddc2.md,graphify-out/converted/GUIA_DA_EQUIPE 7__587cddc2.md,graphify-out/converted,2843,.md
ATIVIDADE-CARREIRAS-04-09-2026-SIMPLIFICADO_b6ac9645.md,graphify-out/converted/ATIVIDADE-CARREIRAS-04-09-2026-SIMPLIFICADO_b6ac9645.md,graphify-out/converted,2785,.md
converter-ementa-introducao-tic.md,docs/converter-ementa-introducao-tic.md,docs,2775,.md
ffde7cbe5b290d9305d6e9887d3a37f5336f11950fce47a956a6651efa2687e2.json,graphify-out/cache/ast/v0.9.47-s2/ffde7cbe5b290d9305d6e9887d3a37f5336f11950fce47a956a6651efa2687e2.json,graphify-out/cache/ast/v0.9.47-s2,2773,.json
AULA 05-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 05-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,2769,.md
GUIA_DA_EQUIPE_02_0112c39a.md,graphify-out/converted/GUIA_DA_EQUIPE_02_0112c39a.md,graphify-out/converted,2751,.md
GUIA_DA_EQUIPE_02_7067b024.md,graphify-out/converted/GUIA_DA_EQUIPE_02_7067b024.md,graphify-out/converted,2751,.md
GUIA_DA_EQUIPE_02_ee512148.md,graphify-out/converted/GUIA_DA_EQUIPE_02_ee512148.md,graphify-out/converted,2751,.md
README.md,E-MAIL-SENAI/LISTAS/README.md,E-MAIL-SENAI/LISTAS,2746,.md
manifest.json,sistema/BANCO_DE_DADOS/graphify-out/manifest.json,sistema/BANCO_DE_DADOS/graphify-out,2729,.json
crud-minhas-pendencias.md,docs/crud-minhas-pendencias.md,docs,2701,.md
criar-apostila-comunicacao-oral-escrita-codex.md,docs/criar-apostila-comunicacao-oral-escrita-codex.md,docs,2694,.md
1421c328803ddbf9a9d7c985edfaa4b3afc5df5dd295714ad11ba28849d22063.json,graphify-out/cache/ast/v0.9.47-s2/1421c328803ddbf9a9d7c985edfaa4b3afc5df5dd295714ad11ba28849d22063.json,graphify-out/cache/ast/v0.9.47-s2,2692,.json
Atividade 6 – Tipos de Linguagem_4c9ea31e.md,graphify-out/converted/Atividade 6 – Tipos de Linguagem_4c9ea31e.md,graphify-out/converted,2690,.md
Atividade 6 – Tipos de Linguagem_b9f918d0.md,graphify-out/converted/Atividade 6 – Tipos de Linguagem_b9f918d0.md,graphify-out/converted,2690,.md
Atividade 6 – Tipos de Linguagem_f27a5b97.md,graphify-out/converted/Atividade 6 – Tipos de Linguagem_f27a5b97.md,graphify-out/converted,2690,.md
c898e8f76dc8409011fbf31dea6b46e71b5c26130b670aedc3fa3243de83c6e7.json,graphify-out/cache/ast/v0.9.47-s2/c898e8f76dc8409011fbf31dea6b46e71b5c26130b670aedc3fa3243de83c6e7.json,graphify-out/cache/ast/v0.9.47-s2,2680,.json
2026-08-07-analise-ementas-design.md,docs/superpowers/specs/2026-08-07-analise-ementas-design.md,docs/superpowers/specs,2650,.md
README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/04-MICROSOFT-ECOSYSTEM/README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/04-MICROSOFT-ECOSYSTEM,2624,.md
README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/04-MICROSOFT-ECOSYSTEM/README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/04-MICROSOFT-ECOSYSTEM,2624,.md
1c2c65b1050c39812b75d8728977050e896ce68f712acbb23cc4b9553c0106fe.json,graphify-out/cache/ast/v0.9.47-s2/1c2c65b1050c39812b75d8728977050e896ce68f712acbb23cc4b9553c0106fe.json,graphify-out/cache/ast/v0.9.47-s2,2608,.json
a961f1ca1f191582c9dab121aaf48acf55791d77c77e38bad1eea4a04d4afd96.json,graphify-out/cache/ast/v0.9.47-s2/a961f1ca1f191582c9dab121aaf48acf55791d77c77e38bad1eea4a04d4afd96.json,graphify-out/cache/ast/v0.9.47-s2,2593,.json
LISTA-PRESENCA-CEPLAS-BARRAGEM-VESPERTINO-2026-2.md,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/LISTA-PRESENCA-CEPLAS-BARRAGEM-VESPERTINO-2026-2.md,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,2589,.md
SLIDE-Matematica-Raciocínio-Logico.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/SLIDE-Matematica-Raciocínio-Logico.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,2547,.md
atividade_perguntas_individuais_98e62d56.md,graphify-out/converted/atividade_perguntas_individuais_98e62d56.md,graphify-out/converted,2539,.md
atividade_perguntas_individuais_9ea7f0a2.md,graphify-out/converted/atividade_perguntas_individuais_9ea7f0a2.md,graphify-out/converted,2539,.md
avaliacoes-por-materia.md,docs/avaliacoes-por-materia.md,docs,2533,.md
criar-texto-reforco-linguagens-25-08-2026.md,docs/criar-texto-reforco-linguagens-25-08-2026.md,docs,2515,.md
crud-avaliacoes-materia.md,docs/crud-avaliacoes-materia.md,docs,2510,.md
AGENTS.md,AGENTS.md,.,2497,.md
MICROSOFT-ONEDRIVE-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/04-MICROSOFT-ECOSYSTEM/MICROSOFT-ONEDRIVE-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/04-MICROSOFT-ECOSYSTEM,2486,.md
a8d0aa79aaf98f31486348e7eb07286f1a080a4c0617697b90c057ba84349e41.json,graphify-out/cache/ast/v0.9.47-s2/a8d0aa79aaf98f31486348e7eb07286f1a080a4c0617697b90c057ba84349e41.json,graphify-out/cache/ast/v0.9.47-s2,2485,.json
AULA-15.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS/AULA-15.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS,2465,.md
doc_modelo_falhas_82042c27.md,graphify-out/converted/doc_modelo_falhas_82042c27.md,graphify-out/converted,2459,.md
doc_modelo_falhas_b2a8b4ed.md,graphify-out/converted/doc_modelo_falhas_b2a8b4ed.md,graphify-out/converted,2459,.md
adicionar-status-planos-avaliacoes.md,docs/adicionar-status-planos-avaliacoes.md,docs,2452,.md
f2d03ec53211b507240f346aa9ec9f55631617dd576efc08ce81eb3ebbbb0e39.json,graphify-out/cache/ast/v0.9.47-s2/f2d03ec53211b507240f346aa9ec9f55631617dd576efc08ce81eb3ebbbb0e39.json,graphify-out/cache/ast/v0.9.47-s2,2445,.json
b583d25051cf2103e184ba25dcb747afb21bef8c3f4734ae36bb357e405339a6.json,graphify-out/cache/ast/v0.9.47-s2/b583d25051cf2103e184ba25dcb747afb21bef8c3f4734ae36bb357e405339a6.json,graphify-out/cache/ast/v0.9.47-s2,2441,.json
status-aplicacao-avaliacao.md,docs/status-aplicacao-avaliacao.md,docs,2432,.md
fd2a216c0c0dd26fc0189e9d7c536c8caaa0f69a2693f7c64be70218fa2df850.json,graphify-out/cache/ast/v0.9.47-s2/fd2a216c0c0dd26fc0189e9d7c536c8caaa0f69a2693f7c64be70218fa2df850.json,graphify-out/cache/ast/v0.9.47-s2,2428,.json
GOOGLE-DRIVE-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/GOOGLE-DRIVE-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,2424,.md
e1424df906e38bdc1e0ccdb48010e1f442dc2b6e94e0c129f621089ec3b1f0a6.json,graphify-out/cache/ast/v0.9.47-s2/e1424df906e38bdc1e0ccdb48010e1f442dc2b6e94e0c129f621089ec3b1f0a6.json,graphify-out/cache/ast/v0.9.47-s2,2415,.json
modal-materias-por-curso.md,docs/modal-materias-por-curso.md,docs,2412,.md
MICROSOFT-WORD-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE/MICROSOFT-WORD-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE,2409,.md
ajuste-ementas.md,docs/ajuste-ementas.md,docs,2404,.md
GOOGLE-MEET-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/GOOGLE-MEET-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,2383,.md
AULA 09-15-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 09-15-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,2380,.md
adicionar-editar-materias-curso.md,docs/adicionar-editar-materias-curso.md,docs,2363,.md
MICROSOFT-TEAMS-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/04-MICROSOFT-ECOSYSTEM/MICROSOFT-TEAMS-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/04-MICROSOFT-ECOSYSTEM,2352,.md
README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/01-COMPARATIVOS/README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/01-COMPARATIVOS,2342,.md
README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/01-COMPARATIVOS/README.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/01-COMPARATIVOS,2342,.md
68acc3386a43b23d6e481ac277c3e88165f846795b194ffdcb66f636f0c1107a.json,graphify-out/cache/ast/v0.9.47-s2/68acc3386a43b23d6e481ac277c3e88165f846795b194ffdcb66f636f0c1107a.json,graphify-out/cache/ast/v0.9.47-s2,2336,.json
AULA 07-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 07-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,2335,.md
ementa-por-materia.md,docs/ementa-por-materia.md,docs,2334,.md
GUIA_DA_EQUIPE__1d16ce2d.md,graphify-out/converted/GUIA_DA_EQUIPE__1d16ce2d.md,graphify-out/converted,2312,.md
GUIA_DA_EQUIPE__89f29d5d.md,graphify-out/converted/GUIA_DA_EQUIPE__89f29d5d.md,graphify-out/converted,2312,.md
GUIA_DA_EQUIPE__d2f79158.md,graphify-out/converted/GUIA_DA_EQUIPE__d2f79158.md,graphify-out/converted,2312,.md
0acabafd6655283e96995c2eb1ff9af0174b6c3056b71c67314665660f04734c.json,graphify-out/cache/ast/v0.9.47-s2/0acabafd6655283e96995c2eb1ff9af0174b6c3056b71c67314665660f04734c.json,graphify-out/cache/ast/v0.9.47-s2,2290,.json
MICROSOFT-EXCEL-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE/MICROSOFT-EXCEL-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE,2283,.md
GOOGLE-DOCS-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/GOOGLE-DOCS-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,2276,.md
adicionar-correcao-automatica-prova-simples-tic.md,docs/adicionar-correcao-automatica-prova-simples-tic.md,docs,2275,.md
corrigir-carregamento-ementa-tic.md,docs/corrigir-carregamento-ementa-tic.md,docs,2265,.md
MICROSOFT-POWERPOINT-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE/MICROSOFT-POWERPOINT-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE,2247,.md
insert-materias-mais-tech.md,docs/insert-materias-mais-tech.md,docs,2246,.md
MICROSOFT-OUTLOOK-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE/MICROSOFT-OUTLOOK-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/03-MICROSOFT-OFFICE,2235,.md
redefinir-senha.html,E-MAIL-SENAI/redefinir-senha.html,E-MAIL-SENAI,2223,.html
GOOGLE-GMAIL-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/GOOGLE-GMAIL-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,2219,.md
AULA 06-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 06-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,2211,.md
Prova Objetiva - 1_074462a3.md,graphify-out/converted/Prova Objetiva - 1_074462a3.md,graphify-out/converted,2190,.md
Prova Objetiva - 1_64e08a30.md,graphify-out/converted/Prova Objetiva - 1_64e08a30.md,graphify-out/converted,2190,.md
Prova Objetiva - 1_b276e826.md,graphify-out/converted/Prova Objetiva - 1_b276e826.md,graphify-out/converted,2190,.md
AULA-12.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS/AULA-12.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS,2185,.md
adicionar-apostila-por-materia.md,docs/adicionar-apostila-por-materia.md,docs,2181,.md
corrigir-listas-numeradas-apostila.md,docs/corrigir-listas-numeradas-apostila.md,docs,2141,.md
GOOGLE-SHEETS-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/GOOGLE-SHEETS-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,2140,.md
Planilha-Gastos-Casa-AULA-13-08-2026_5a5f37d8.md,graphify-out/converted/Planilha-Gastos-Casa-AULA-13-08-2026_5a5f37d8.md,graphify-out/converted,2139,.md
Planilha-Gastos-Casa-AULA-13-08-2026_7662903d.md,graphify-out/converted/Planilha-Gastos-Casa-AULA-13-08-2026_7662903d.md,graphify-out/converted,2139,.md
Planilha-Gastos-Casa-AULA-13-08-2026_88d64b99.md,graphify-out/converted/Planilha-Gastos-Casa-AULA-13-08-2026_88d64b99.md,graphify-out/converted,2139,.md
Planilha-Gastos-Casa-AULA-13-08-2026_5a5f37d8.md,sistema/graphify-out/converted/Planilha-Gastos-Casa-AULA-13-08-2026_5a5f37d8.md,sistema/graphify-out/converted,2139,.md
atualizar-graphify-e-resumir-estrutura.md,docs/atualizar-graphify-e-resumir-estrutura.md,docs,2137,.md
GOOGLE-SLIDES-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE/GOOGLE-SLIDES-VERSAO-EDITORIAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/02-GOOGLE-WORKSPACE,2117,.md
Atividade 7 - Gabarito__2363958f.md,graphify-out/converted/Atividade 7 - Gabarito__2363958f.md,graphify-out/converted,2088,.md
Atividade 7 - Gabarito__be22d550.md,graphify-out/converted/Atividade 7 - Gabarito__be22d550.md,graphify-out/converted,2088,.md
Atividade 7 - Gabarito__db825d06.md,graphify-out/converted/Atividade 7 - Gabarito__db825d06.md,graphify-out/converted,2088,.md
2026-08-24-status-avaliacao-por-materia.md,docs/superpowers/plans/2026-08-24-status-avaliacao-por-materia.md,docs/superpowers/plans,2044,.md
ajustar-botao-atualizar-pendencias.md,docs/ajustar-botao-atualizar-pendencias.md,docs,2024,.md
c9eb6a031ab0134a29238a6253d25ecd88d670abd4a6b9c90639256f22cefe7e.json,graphify-out/cache/ast/v0.9.47-s2/c9eb6a031ab0134a29238a6253d25ecd88d670abd4a6b9c90639256f22cefe7e.json,graphify-out/cache/ast/v0.9.47-s2,2019,.json
QUESTAO-30.txt,sistema/Tecnico em Desenvolvimento de Sistemas/LOGICA-PROGRAMACAO/QUESTAO-30.txt,sistema/Tecnico em Desenvolvimento de Sistemas/LOGICA-PROGRAMACAO,1996,.txt
NOTAS-OBJETIVA.js,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/NOTAS-OBJETIVA.js,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS,1991,.js
codigos.html,sistema/codigos.html,sistema,1974,.html
remover_palavra_facil_atividade.py,scripts/remover_palavra_facil_atividade.py,scripts,1955,.py
AULA 08-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 08-14-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,1952,.md
criar-apostila-reforco-linguagens.md,docs/criar-apostila-reforco-linguagens.md,docs,1934,.md
Ementa_Reforco_Linguagens.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS/Ementa_Reforco_Linguagens.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS,1922,.md
Prova Objetiva - 2_529899ed.md,graphify-out/converted/Prova Objetiva - 2_529899ed.md,graphify-out/converted,1891,.md
Prova Objetiva - 2_fe0f0848.md,graphify-out/converted/Prova Objetiva - 2_fe0f0848.md,graphify-out/converted,1891,.md
Prova Objetiva - 2_ff283f8a.md,graphify-out/converted/Prova Objetiva - 2_ff283f8a.md,graphify-out/converted,1891,.md
Atividade 3 - Redação Técnica_13d574b2.md,graphify-out/converted/Atividade 3 - Redação Técnica_13d574b2.md,graphify-out/converted,1888,.md
Atividade 3 - Redação Técnica_1cba0b33.md,graphify-out/converted/Atividade 3 - Redação Técnica_1cba0b33.md,graphify-out/converted,1888,.md
Atividade 3 - Redação Técnica_66478958.md,graphify-out/converted/Atividade 3 - Redação Técnica_66478958.md,graphify-out/converted,1888,.md
padronizar-status-materias-avaliacoes.md,docs/padronizar-status-materias-avaliacoes.md,docs,1853,.md
modelo_cronograma_testes_bcf77f94.md,graphify-out/converted/modelo_cronograma_testes_bcf77f94.md,graphify-out/converted,1798,.md
modelo_cronograma_testes_f32dc217.md,graphify-out/converted/modelo_cronograma_testes_f32dc217.md,graphify-out/converted,1798,.md
criar-prova-simples-uc1-tic-equipes.md,docs/criar-prova-simples-uc1-tic-equipes.md,docs,1783,.md
DIARIO_CLASSE_REFORCO_LINGUAGEM_abaaea86.md,graphify-out/converted/DIARIO_CLASSE_REFORCO_LINGUAGEM_abaaea86.md,graphify-out/converted,1745,.md
correcao-salvamento-avaliacao-colunas.md,docs/correcao-salvamento-avaliacao-colunas.md,docs,1726,.md
manifest.json,sistema/PENDENCIAS-PROFESSOR/graphify-out/manifest.json,sistema/PENDENCIAS-PROFESSOR/graphify-out,1713,.json
corrigir-hover-editar-materia.md,docs/corrigir-hover-editar-materia.md,docs,1687,.md
combobox-tipo-curso.md,docs/combobox-tipo-curso.md,docs,1680,.md
002_rls_login_supabase.sql,E-MAIL-SENAI/scripts/002_rls_login_supabase.sql,E-MAIL-SENAI/scripts,1673,.sql
Atividade 2 - Investigação Cibernética_2f770073.md,graphify-out/converted/Atividade 2 - Investigação Cibernética_2f770073.md,graphify-out/converted,1661,.md
Atividade 2 - Investigação Cibernética_67aca02b.md,graphify-out/converted/Atividade 2 - Investigação Cibernética_67aca02b.md,graphify-out/converted,1661,.md
Atividade 2 - Investigação Cibernética_7a90bb60.md,graphify-out/converted/Atividade 2 - Investigação Cibernética_7a90bb60.md,graphify-out/converted,1661,.md
